,wind_direction,wind_speed,turbulence_intensity,yaw_angles_opt,farm_power_opt,farm_power_baseline
1,5.0,10.22633699525617,0.06,"[  0.     0.     0.     0.     0.     7.5    0.     0.    11.25   0.
   0.     0.   -30.   -22.5    0.     0.  ]",52443798.09514208,50770115.98184338
2,10.0,10.22633699525617,0.06,"[  0.      0.      0.    -15.      0.      0.      0.      0.      0.
   0.    -11.25   -7.5    28.125  15.      0.      0.   ]",52352106.246102795,50506401.859990895
3,15.0,10.22633699525617,0.06,"[  0.      0.      0.     11.25  -11.25   22.5     0.      0.      0.
   0.    -24.375 -15.      0.    -11.25    0.      0.   ]",50696601.767398626,48948562.23210807
4,20.0,10.22633699525617,0.06,"[  0.     0.     0.   -11.25 -30.     0.     0.     0.     0.     0.
 -30.   -22.5  -22.5   15.     0.     0.  ]",47836094.73817071,44152399.18062033
5,25.0,10.22633699525617,0.06,"[  0.     0.     0.     7.5  -30.   -22.5    0.     0.     0.     0.
 -30.   -22.5  -30.     0.   -18.75   0.  ]",42286441.45713887,38667265.87063402
6,30.0,10.22633699525617,0.06,"[  0.     0.     0.   -15.    30.   -22.5    0.     0.     0.     0.
  30.    22.5   30.   -18.75 -30.     0.  ]",40953355.25795258,37199741.19239754
7,35.0,10.22633699525617,0.06,"[  0.      0.      0.    -22.5    30.    -30.      0.      0.      0.
   0.     18.75   30.     15.    -30.     24.375   0.   ]",43913152.73624207,37890768.56956969
8,40.0,10.22633699525617,0.06,"[ 0.    0.    0.    0.   18.75  0.    0.    0.    0.    0.    7.5  18.75
  7.5   0.    0.    0.  ]",42983893.04231767,41888490.96724269
9,45.0,10.22633699525617,0.06,"[ 0.     0.     0.    24.375  0.    15.     0.     0.     0.     0.
  0.     7.5    0.    15.     0.     0.   ]",45289631.00098315,44456732.7408122
10,50.0,10.22633699525617,0.06,"[  0.     0.   -11.25   0.     0.    30.     0.     0.     0.     0.
   0.     0.     0.    30.     0.    -7.5 ]",46243884.57601219,45292276.16910545
11,55.0,10.22633699525617,0.06,"[  0.      0.    -30.      7.5     0.     24.375   0.      0.      0.
   0.      0.      0.    -18.75   30.      0.     22.5  ]",46238135.792503655,43400006.8218051
12,60.0,10.22633699525617,0.06,"[  0.     0.    30.   -15.     0.   -11.25  -7.5    0.     0.     0.
   0.     0.   -30.    30.     0.     0.  ]",47583701.35202947,45208290.73482026
13,65.0,10.22633699525617,0.06,"[  0.      0.     22.5    11.25    0.     11.25   24.375   0.      0.
   0.      0.    -15.     30.     15.      0.      0.   ]",47289557.0330647,45405375.879851714
14,70.0,10.22633699525617,0.06,"[  0.      0.      0.    -18.75    0.      0.      0.      0.      0.
   0.      0.     24.375  30.      7.5     0.     -7.5  ]",48954950.49286534,47389234.53224688
15,75.0,10.22633699525617,0.06,"[-22.5     0.    -15.     18.75    0.    -24.375   0.      0.      0.
   0.      0.     15.     28.125   0.      0.    -24.375]",49222161.18569486,45404769.840134986
16,80.0,10.22633699525617,0.06,"[  7.5   -11.25  -30.      0.      0.     28.125   0.      0.      0.
   0.      0.      0.     11.25    0.      0.     30.   ]",49049726.050035834,46590505.1630025
17,85.0,10.22633699525617,0.06,"[  0.     18.75    0.      0.      0.      0.      0.      0.      0.
   0.    -24.375   0.      0.    -18.75    0.     18.75 ]",49536366.0317038,47430743.40909514
18,90.0,10.22633699525617,0.06,"[  0.     0.    30.     0.     0.   -11.25 -15.   -11.25   0.     0.
  30.     0.     0.    30.     0.     0.  ]",49433611.26871133,46338141.459760144
19,95.0,10.22633699525617,0.06,"[  0.     0.    18.75   0.     0.   -30.   -30.     0.     0.     0.
   0.     0.   -22.5   18.75   0.     0.  ]",50011430.47404142,46892984.48952636
20,100.0,10.22633699525617,0.06,"[ 0.    -7.5    0.     0.     0.    24.375 18.75   0.     0.     0.
  0.     0.     0.     0.     0.     0.   ]",52135087.558294006,50342960.62622093
21,105.0,10.22633699525617,0.06,"[-18.75  -18.75  -24.375   0.      0.      0.      0.     -7.5     0.
   0.      0.      0.    -30.      0.      0.    -24.375]",49907362.18512998,46589262.20803987
22,110.0,10.22633699525617,0.06,"[ 15.   -30.    18.75   0.   -15.     0.     0.   -18.75   0.     0.
   0.     0.    30.   -18.75   0.   -30.  ]",46178595.40511341,41800294.92088647
23,115.0,10.22633699525617,0.06,"[  0.   -30.     0.     0.   -18.75   0.     0.   -30.     0.     0.
   0.     0.    18.75 -30.     0.    30.  ]",44075710.93385889,40052558.25158681
24,120.0,10.22633699525617,0.06,"[  0.    -22.5     0.      0.     22.5     0.    -15.    -22.5     0.
   0.      0.      0.      0.     28.125   0.      7.5  ]",44633393.969233096,42787141.05954925
25,125.0,10.22633699525617,0.06,"[-15.     30.      0.      0.     18.75    0.     30.     28.125   0.
   0.      0.      0.      0.     11.25    0.      0.   ]",46710853.330402225,44187552.12973271
26,130.0,10.22633699525617,0.06,"[15.  30.   0.   0.   0.   0.   0.   7.5  0.   0.   0.   0.  -7.5  0.
  0.   0. ]",47755449.95646477,46831969.99375166
27,135.0,10.22633699525617,0.06,"[  0.     18.75  -15.      0.      0.      0.    -18.75    0.      0.
   0.      0.      0.    -24.375   0.      0.     -7.5  ]",47495409.71510454,45791634.94632164
28,140.0,10.22633699525617,0.06,"[-22.5    22.5   -28.125   0.      0.      0.    -30.      7.5     0.
   0.      0.      0.    -30.      0.      0.    -18.75 ]",44980235.88653837,42072246.50770487
29,145.0,10.22633699525617,0.06,"[  0.     0.   -30.     0.     0.     0.   -30.   -18.75   0.     0.
   0.     0.    22.5    0.   -22.5  -30.  ]",42214082.12705131,39526002.25597066
30,150.0,10.22633699525617,0.06,"[ 22.5  -15.     0.     0.     0.     0.     0.    18.75   0.     0.
   0.     0.     0.     0.    30.    15.  ]",39768473.47099851,38465135.20386128
31,155.0,10.22633699525617,0.06,"[ 22.5  -11.25  30.     0.     0.     0.    30.   -15.     0.     0.
   0.     0.     0.     0.    15.    30.  ]",44680345.55321091,41378471.753416434
32,160.0,10.22633699525617,0.06,"[30.    28.125 18.75   0.     0.     0.    30.    15.     0.     0.
  0.     0.     0.     0.     0.    30.   ]",46494567.72232112,42934793.02399745
33,165.0,10.22633699525617,0.06,"[ 11.25   0.     0.     0.     0.     0.    22.5  -18.75   0.     0.
   0.     0.     0.     0.     0.    30.  ]",49972496.386873946,48253903.20706664
34,170.0,10.22633699525617,0.06,"[-15.    -24.375 -18.75    0.      0.      0.     11.25   11.25    0.
   0.      0.      0.      0.      0.      0.     22.5  ]",50844199.59526129,48961730.53555246
35,175.0,10.22633699525617,0.06,"[-30.     0.    18.75   0.     0.     0.     0.     0.     0.   -11.25
   0.     0.     0.     0.     0.     0.  ]",50281882.805310115,49463170.96691104
36,180.0,10.22633699525617,0.06,"[ 15.    22.5   18.75   0.     0.     0.   -15.     0.     0.    22.5
   0.     0.     0.     0.     0.     0.  ]",49638715.71560192,48716488.816397235
37,185.0,10.22633699525617,0.06,"[-22.5    7.5    0.     0.     0.     0.   -30.     0.     0.    11.25
   0.     0.     0.     0.     0.     0.  ]",52577316.59493607,50834081.608699545
38,190.0,10.22633699525617,0.06,"[  0.  -15.    0.    0.   -7.5   0.   30.    0.    0.    0.   -7.5   0.
   0.    0.    0.    0. ]",51444336.14517104,50001470.566543624
39,195.0,10.22633699525617,0.06,"[ 24.375   7.5     0.      0.    -22.5     0.    -15.      0.      0.
   0.    -22.5     0.      0.      0.     -7.5     0.   ]",50270606.8625658,48353234.03143017
40,200.0,10.22633699525617,0.06,"[-11.25    0.      0.      0.    -30.      0.     30.      0.      0.
   0.    -30.      0.      0.      0.    -22.5   -24.375]",46711399.33397053,42958279.005736396
41,205.0,10.22633699525617,0.06,"[  7.5    0.     0.     0.    30.     0.    18.75   0.     0.   -15.
 -30.     0.   -11.25   0.   -30.   -30.  ]",42269868.88614096,39077335.06360711
42,210.0,10.22633699525617,0.06,"[  0.      0.      0.      0.     30.      0.     15.      0.      0.
 -30.     30.      0.    -30.    -24.375  30.    -22.5  ]",40190127.00301221,35864000.44651996
43,215.0,10.22633699525617,0.06,"[  0.      0.      0.      0.     18.75  -28.125   0.      0.      0.
  22.5    30.      0.    -11.25  -30.     30.     30.   ]",43471868.15148903,37721641.79778837
44,220.0,10.22633699525617,0.06,"[  0.      0.      0.      0.      7.5    30.      0.      0.      0.
   0.     18.75    0.    -28.125 -30.     18.75   15.   ]",45676387.24448954,43117654.22393228
45,225.0,10.22633699525617,0.06,"[  0.    0.  -15.    0.    0.   30.    0.    0.    0.  -22.5   7.5   0.
   0.   30.    7.5   0. ]",45952348.95906138,45175129.265288115
46,230.0,10.22633699525617,0.06,"[  0.     0.   -11.25   0.     0.     0.     0.     0.     0.     0.
   0.     0.    30.    30.   -15.     0.  ]",47643414.60406416,45877493.231390335
47,235.0,10.22633699525617,0.06,"[  0.      0.    -30.      0.     11.25    0.      0.      0.      0.
  22.5     0.      0.     28.125  22.5   -28.125   0.   ]",46433409.21758786,42476847.40415014
48,240.0,10.22633699525617,0.06,"[  0.      0.    -30.      0.    -11.25    0.      0.      0.      0.
   0.    -15.      0.     18.75   15.     28.125   0.   ]",46971474.804952025,44170805.44415121
49,245.0,10.22633699525617,0.06,"[  0.     0.    22.5    0.    22.5    0.     0.     0.   -15.    22.5
  18.75   0.    11.25  11.25  11.25   0.  ]",47111925.61483176,45338112.36202288
50,250.0,10.22633699525617,0.06,"[  0.     0.    11.25   0.    22.5    0.     0.     0.    30.     0.
   0.   -18.75  15.     0.    -7.5    0.  ]",47729400.365383774,46578173.7186733
51,255.0,10.22633699525617,0.06,"[  0.      0.      0.      0.    -30.      0.      0.      0.     11.25
 -22.5   -18.75   15.      0.      0.    -24.375   0.   ]",47716182.64988862,44442927.99555878
52,260.0,10.22633699525617,0.06,"[  0.     0.    18.75   0.    18.75   0.     0.     0.   -15.     0.
   0.     0.     0.     0.    30.     0.  ]",47321054.521655515,45660341.54604779
53,265.0,10.22633699525617,0.06,"[  0.     0.    15.     0.     7.5    0.     0.     0.   -30.    11.25
 -22.5    0.     0.     0.    15.     0.  ]",47863246.25050503,45917737.735185936
54,270.0,10.22633699525617,0.06,"[  0.     0.     0.     0.    30.     0.     0.     0.    18.75   0.
  30.   -11.25   0.     0.   -11.25   0.  ]",48471135.24888019,46297092.446506396
55,275.0,10.22633699525617,0.06,"[  0.     0.     0.     0.    18.75   0.     0.     0.    22.5    0.
  18.75 -30.     0.     0.   -30.     0.  ]",49453393.97496107,46652218.60722563
56,280.0,10.22633699525617,0.06,"[-11.25    0.      0.      0.      0.      0.      0.      0.      0.
   0.     -7.5    24.375   0.      0.     15.      0.   ]",51972017.38026172,50335833.370589435
57,285.0,10.22633699525617,0.06,"[-22.5   -11.25    0.      0.    -24.375   0.      0.      0.    -24.375
   0.    -30.      0.      0.      0.    -15.      0.   ]",49434356.47792227,45733716.753064856
58,290.0,10.22633699525617,0.06,"[-28.125 -18.75    0.      0.    -30.      0.      0.      0.     11.25
   0.     30.    -18.75    0.      0.     30.      0.   ]",45240235.37096609,41275146.54242322
59,295.0,10.22633699525617,0.06,"[-22.5   -30.      0.      0.     24.375   0.      0.      0.    -30.
   0.     18.75  -30.      0.      0.      0.      0.   ]",44299652.33735347,40686839.66055104
60,300.0,10.22633699525617,0.06,"[28.125 30.     0.     0.    30.     0.     0.     0.    30.     0.
  0.    28.125  0.     0.     0.     0.   ]",44119995.82201707,41352932.49563864
61,305.0,10.22633699525617,0.06,"[ 22.5    28.125   0.      0.     30.      0.    -18.75    0.     22.5
   0.      0.     11.25    0.      0.      0.      0.   ]",48371361.82446428,45574514.51201216
62,310.0,10.22633699525617,0.06,"[  7.5   11.25  -7.5    0.    15.     0.    30.     0.     0.     0.
   0.     0.     0.     0.     0.   -15.  ]",49551474.48481118,48817277.46092878
63,315.0,10.22633699525617,0.06,"[  0.      0.    -15.      0.      0.      0.    -30.      0.      0.
   0.    -18.75  -24.375   0.      0.      0.    -22.5  ]",48095041.2803766,45373342.93635152
64,320.0,10.22633699525617,0.06,"[  0.      0.    -30.      0.      0.      0.    -30.      0.      0.
   0.    -24.375 -30.      0.      0.      0.    -30.   ]",43628692.86607144,40387203.374581486
65,325.0,10.22633699525617,0.06,"[  0.    0.   22.5   0.    0.    0.    0.    0.  -22.5   0.   22.5  30.
  -7.5   0.    0.   30. ]",39849694.81935481,36788158.39658634
66,330.0,10.22633699525617,0.06,"[  0.     0.   -15.     0.     0.     0.     0.     0.    30.     0.
  30.     0.    11.25   0.     0.   -15.  ]",40281808.28413312,38476226.91410641
67,335.0,10.22633699525617,0.06,"[  0.      0.      0.      0.      0.      0.     30.      0.     15.
   0.     28.125  15.    -15.    -15.      0.     30.   ]",44848011.81177174,42683654.42067297
68,340.0,10.22633699525617,0.06,"[  0.      0.     24.375   0.      0.      0.     28.125   0.      0.
   0.      7.5   -18.75   28.125  18.75    0.     30.   ]",47788349.411631964,44553241.11675167
69,345.0,10.22633699525617,0.06,"[  0.     0.    18.75   0.     0.   -18.75  18.75   0.     0.     0.
   0.   -18.75   0.     0.     0.     7.5 ]",49587392.53074102,48356283.05458972
70,350.0,10.22633699525617,0.06,"[  0.      0.      0.      0.      0.     11.25   11.25    0.      0.
   0.      0.    -30.    -15.    -24.375   0.     11.25 ]",49755828.79038009,47747390.521816015
71,355.0,10.22633699525617,0.06,"[  0.     0.    15.     0.     0.     0.     0.     0.   -11.25   0.
   0.    30.   -30.    11.25   0.     0.  ]",50859639.521990344,48742396.28857976
0,0.0,10.572834029214865,0.06,"[  0.     0.     0.     0.     0.   -22.5    0.     0.    22.5    0.
   0.    18.75   0.     0.     0.     0.  ]",53877073.809814766,52762771.97959316
1,5.0,10.572834029214865,0.06,"[  0.     0.     0.     0.     0.     7.5    0.     0.    11.25   0.
   0.     0.   -30.   -22.5    0.     0.  ]",57847773.79715872,56024581.615709074
2,10.0,10.572834029214865,0.06,"[  0.      0.      0.    -15.      0.      0.      0.      0.      0.
   0.    -11.25   -7.5    28.125  15.      0.      0.   ]",57776419.68910661,55749075.39532521
3,15.0,10.572834029214865,0.06,"[  0.      0.      0.     11.25  -11.25   22.5     0.      0.      0.
   0.    -24.375 -15.      0.    -15.      0.      0.   ]",55978202.4539506,54024557.38372584
4,20.0,10.572834029214865,0.06,"[  0.      0.      0.    -11.25  -30.      0.      0.      0.      0.
   0.    -30.    -24.375 -24.375  15.      0.      0.   ]",52798146.47495027,48773728.62312053
5,25.0,10.572834029214865,0.06,"[  0.      0.      0.      7.5   -30.    -22.5     0.      0.      0.
   0.     30.    -28.125 -30.      0.    -15.      0.   ]",46155166.162494265,42689517.42417675
6,30.0,10.572834029214865,0.06,"[  0.      0.      0.    -15.     30.    -22.5     0.      0.      0.
   0.     30.     24.375  30.    -18.75  -30.      0.   ]",45225863.78936173,41035828.476622924
7,35.0,10.572834029214865,0.06,"[  0.      0.      0.    -22.5    30.    -30.      0.      0.      0.
   0.     18.75   30.     15.    -30.     24.375   0.   ]",48472618.106105536,41925939.482491985
8,40.0,10.572834029214865,0.06,"[  0.     0.     0.     0.    18.75   0.     0.     0.     0.     0.
   7.5   18.75   7.5  -30.     0.     0.  ]",47318470.42932947,45962661.560881354
9,45.0,10.572834029214865,0.06,"[ 0.     0.     0.    28.125  0.     0.     0.     0.     0.     0.
  0.     7.5    0.    11.25   0.     0.   ]",49991719.06494948,49079412.512768984
10,50.0,10.572834029214865,0.06,"[  0.     0.   -11.25   0.     0.    30.     0.     0.     0.     0.
   0.     0.     0.    30.     0.    -7.5 ]",51030347.36381008,50005925.94689703
11,55.0,10.572834029214865,0.06,"[  0.      0.    -30.      7.5     0.     24.375   0.      0.      0.
   0.      0.      0.    -18.75   30.      0.     22.5  ]",50999487.448181055,47908659.25050604
12,60.0,10.572834029214865,0.06,"[  0.      0.     28.125 -15.      0.    -11.25   -7.5     0.      0.
   0.      0.      0.    -30.     30.      0.      0.   ]",52526440.46720535,49906191.54457336
13,65.0,10.572834029214865,0.06,"[  0.     0.    18.75  11.25   0.    11.25  22.5    0.     0.     0.
   0.   -15.    30.    15.     0.     0.  ]",52209076.24788678,50160610.62911858
14,70.0,10.572834029214865,0.06,"[  0.      0.      0.    -18.75    0.      0.      0.      0.      0.
   0.      0.     24.375  30.      7.5     0.     -7.5  ]",54030644.24069755,52311066.873201676
15,75.0,10.572834029214865,0.06,"[-22.5     0.    -15.     18.75    0.    -24.375   0.      0.      0.
   0.      0.     15.     28.125   0.      0.    -24.375]",54294686.674692124,50130033.434575714
16,80.0,10.572834029214865,0.06,"[  7.5   -11.25  -30.      0.      0.     28.125   0.      0.      0.
   0.      0.      0.     11.25    0.      0.     30.   ]",54107574.33481875,51434511.42229271
17,85.0,10.572834029214865,0.06,"[  0.     15.      0.      0.      0.      0.      0.      0.      0.
   0.    -28.125   0.      0.    -18.75    0.     15.   ]",54659704.37566283,52349839.37707299
18,90.0,10.572834029214865,0.06,"[  0.      0.     30.      0.      0.    -11.25  -15.    -11.25    0.
   0.     28.125   0.      0.     30.      0.      0.   ]",54543299.62251818,51177199.506091475
19,95.0,10.572834029214865,0.06,"[  0.     0.    18.75   0.     0.   -30.   -30.     0.     0.     0.
   0.     0.   -22.5   18.75   0.     0.  ]",55169407.36647114,51773378.45361179
