velocity:0,velocity:1,velocity:2,Normals:0,Normals:1,Normals:2,Points:0,Points:1,Points:2,Point ID
8.45214,0.00822164,0.314086,0,0,-1,-1021.22,-1181.25,90,3902
8.05246,-6.02E-05,0.219655,0,0,-1,-866.25,-1257.45,90,3903
8.19634,-6.02E-05,0.261884,0,0,-1,-942.451,-1257.45,90,3904
8.26304,-0.00143958,0.233506,0,0,-1,-866.25,-1181.25,90,3905
8.04782,0,0.219307,0,0,-1,-866.25,-1260,90,3906
8.1917,0,0.261535,0,0,-1,-942.449,-1260,90,3907
8.40166,0.00960362,0.275132,0,0,-1,-942.478,-1181.25,90,3908
7.90771,-0.000105053,0.188542,0,0,-1,-787.5,-1257.45,90,3909
8.05086,-0.000105053,0.218745,0,0,-1,-863.701,-1257.45,90,3910
8.11372,-0.00434193,0.198527,0,0,-1,-787.5,-1181.25,90,3911
7.9025,0,0.188199,0,0,-1,-787.5,-1260,90,3912
8.04564,0,0.218401,0,0,-1,-863.699,-1260,90,3913
8.26147,-0.00148378,0.232609,0,0,-1,-863.739,-1181.25,90,3914
7.76967,-0.000279891,0.161207,0,0,-1,-708.75,-1257.45,90,3915
7.90508,-0.000279891,0.187647,0,0,-1,-784.952,-1257.45,90,3916
7.96454,-0.0100588,0.169308,0,0,-1,-708.75,-1181.25,90,3917
7.7644,0,0.160885,0,0,-1,-708.75,-1260,90,3918
7.8998,0,0.187325,0,0,-1,-784.949,-1260,90,3919
8.11114,-0.00451338,0.19765,0,0,-1,-785.002,-1181.25,90,3920
7.64537,-0.000359105,0.140734,0,0,-1,-630,-1257.45,90,3921
7.7668,-0.000359105,0.160439,0,0,-1,-706.203,-1257.45,90,3922
7.82858,-0.0126853,0.146373,0,0,-1,-630,-1181.25,90,3923
7.64023,0,0.140487,0,0,-1,-630,-1260,90,3924
7.76166,0,0.160191,0,0,-1,-706.199,-1260,90,3925
7.96174,-0.0101361,0.168559,0,0,-1,-706.267,-1181.25,90,3926
7.53342,-0.00045888,0.123058,0,0,-1,-551.25,-1257.45,90,3927
7.64246,-0.00045888,0.140067,0,0,-1,-627.453,-1257.45,90,3928
7.70518,-0.0156521,0.127506,0,0,-1,-551.25,-1181.25,90,3929
7.5285,0,0.12285,0,0,-1,-551.25,-1260,90,3930
7.63753,0,0.139859,0,0,-1,-627.449,-1260,90,3931
7.82576,-0.012782,0.145727,0,0,-1,-627.535,-1181.25,90,3932
7.43413,-0.000509849,0.109164,0,0,-1,-472.5,-1257.45,90,3933
7.53066,-0.000509849,0.122496,0,0,-1,-548.704,-1257.45,90,3934
7.59589,-0.0170961,0.112257,0,0,-1,-472.5,-1181.25,90,3935
7.42946,0,0.109009,0,0,-1,-472.5,-1260,90,3936
7.52597,0,0.122339,0,0,-1,-548.699,-1260,90,3937
7.70253,-0.0157013,0.126967,0,0,-1,-548.805,-1181.25,90,3938
7.34544,-0.000548249,0.0969705,0,0,-1,-393.75,-1257.46,90,3939
7.43154,-0.000548249,0.108681,0,0,-1,-469.955,-1257.46,90,3940
7.49805,-0.0180218,0.0994422,0,0,-1,-393.75,-1181.25,90,3941
7.34101,0,0.0968396,0,0,-1,-393.75,-1260,90,3942
7.4271,0,0.108549,0,0,-1,-469.949,-1260,90,3943
7.59342,-0.0171329,0.111797,0,0,-1,-470.077,-1181.25,90,3944
7.26534,-0.000541636,0.0868201,0,0,-1,-315,-1257.46,90,3945
7.34304,-0.000541636,0.0965599,0,0,-1,-391.206,-1257.46,90,3946
7.41065,-0.0174666,0.0887867,0,0,-1,-315,-1181.25,90,3947
7.26111,0,0.0867138,0,0,-1,-315,-1260,90,3948
7.3388,0,0.0964527,0,0,-1,-391.199,-1260,90,3949
7.49579,-0.0180157,0.0990546,0,0,-1,-391.349,-1181.25,90,3950
7.19252,-0.000507858,0.0781266,0,0,-1,-236.25,-1257.46,90,3951
7.26309,-0.000507858,0.0864547,0,0,-1,-312.457,-1257.46,90,3952
7.33092,-0.0160244,0.0794208,0,0,-1,-236.25,-1181.25,90,3953
7.18849,0,0.078048,0,0,-1,-236.25,-1260,90,3954
7.25906,0,0.0863752,0,0,-1,-312.449,-1260,90,3955
7.40855,-0.0174352,0.0884449,0,0,-1,-312.621,-1181.25,90,3956
7.12393,-0.000429819,0.0698228,0,0,-1,-157.5,-1257.46,90,3957
7.19039,-0.000429819,0.0778129,0,0,-1,-233.707,-1257.46,90,3958
7.25686,-0.0130078,0.0714384,0,0,-1,-157.5,-1181.25,90,3959
7.12007,0,0.0697375,0,0,-1,-157.5,-1260,90,3960
7.18652,0,0.0777268,0,0,-1,-233.699,-1260,90,3961
7.32894,-0.0159521,0.0791297,0,0,-1,-233.891,-1181.25,90,3962
7.05893,-0.000328923,0.0636496,0,0,-1,-78.75,-1257.46,90,3963
7.12188,-0.000328923,0.0695414,0,0,-1,-154.958,-1257.46,90,3964
7.18667,-0.00939232,0.0643928,0,0,-1,-78.75,-1181.25,90,3965
7.05523,0,0.0636017,0,0,-1,-78.75,-1260,90,3966
7.11817,0,0.0694929,0,0,-1,-154.949,-1260,90,3967
7.25497,-0.0129148,0.071179,0,0,-1,-155.156,-1181.25,90,3968
6.99504,-0.000187819,0.0565796,0,0,-1,0,-1257.46,90,3969
7.0569,-0.000187819,0.0633953,0,0,-1,-76.208,-1257.46,90,3970
7.11799,-0.00430819,0.0579639,0,0,-1,0,-1181.25,90,3971
6.99148,0,0.0565105,0,0,-1,0,-1260,90,3972
7.05333,0,0.0633254,0,0,-1,-76.1994,-1260,90,3973
7.1848,-0.00926279,0.0641594,0,0,-1,-76.4163,-1181.25,90,3974
6.9317,-5.45E-05,0.0520723,0,0,-1,78.75,-1257.46,90,3975
6.99303,-5.45E-05,0.0563684,0,0,-1,2.54214,-1257.46,90,3976
7.05033,0.000264072,0.0528088,0,0,-1,78.75,-1181.25,90,3977
6.92827,0,0.0520349,0,0,-1,78.75,-1260,90,3978
6.98959,0,0.0563306,0,0,-1,2.55065,-1260,90,3979
7.11614,-0.00418595,0.0577703,0,0,-1,2.33042,-1181.25,90,3980
6.86828,0.000114075,0.0465172,0,0,-1,157.5,-1257.46,90,3981
6.92965,0.000114075,0.0518665,0,0,-1,81.2925,-1257.46,90,3982
6.98219,0.00605958,0.047658,0,0,-1,157.5,-1181.25,90,3983
6.86498,0,0.0464645,0,0,-1,157.5,-1260,90,3984
6.92635,0,0.0518133,0,0,-1,81.3006,-1260,90,3985
7.04844,0.000418823,0.0526199,0,0,-1,81.0842,-1181.25,90,3986
6.80381,0.000233356,0.0430181,0,0,-1,236.25,-1257.46,90,3987
6.8662,0.000233356,0.0463632,0,0,-1,160.043,-1257.46,90,3988
6.91367,0.0099505,0.0440042,0,0,-1,236.25,-1181.25,90,3989
6.80063,0,0.0429801,0,0,-1,236.25,-1260,90,3990
6.86301,0,0.046325,0,0,-1,160.051,-1260,90,3991
6.98028,0.00616951,0.0475161,0,0,-1,159.845,-1181.25,90,3992
6.73998,0.000380169,0.0392934,0,0,-1,315,-1257.46,90,3993
6.80171,0.000380169,0.0428644,0,0,-1,238.794,-1257.46,90,3994
6.84507,0.0147168,0.0402674,0,0,-1,315,-1181.25,90,3995
6.73694,0,0.0392531,0,0,-1,315,-1260,90,3996
6.79867,0,0.0428237,0,0,-1,238.801,-1260,90,3997
6.91173,0.0100866,0.0438616,0,0,-1,238.611,-1181.25,90,3998
6.67482,0.000455389,0.0364517,0,0,-1,393.75,-1257.46,90,3999
6.73786,0.000455389,0.0391811,0,0,-1,317.545,-1257.46,90,4000
6.77617,0.0168963,0.0376387,0,0,-1,393.75,-1181.25,90,4001
6.67188,0,0.0364118,0,0,-1,393.75,-1260,90,4002
6.73492,0,0.039141,0,0,-1,317.551,-1260,90,4003
6.84309,0.0147871,0.0401623,0,0,-1,317.381,-1181.25,90,4004
6.61229,0.000547541,0.0343524,0,0,-1,472.5,-1257.45,90,4005
6.67273,0.000547541,0.0363491,0,0,-1,396.296,-1257.45,90,4006
6.70884,0.0196005,0.0353144,0,0,-1,472.5,-1181.25,90,4007
6.60949,0,0.034317,0,0,-1,472.5,-1260,90,4008
6.66993,0,0.0363136,0,0,-1,396.301,-1260,90,4009
6.7742,0.0169831,0.0375418,0,0,-1,396.153,-1181.25,90,4010
6.54824,0.000573904,0.0320101,0,0,-1,551.25,-1257.45,90,4011
6.6102,0.000573904,0.0342701,0,0,-1,475.047,-1257.45,90,4012
6.64221,0.0199994,0.0333808,0,0,-1,551.25,-1181.25,90,4013
6.54551,0,0.0319658,0,0,-1,551.25,-1260,90,4014
6.60747,0,0.0342257,0,0,-1,475.051,-1260,90,4015
6.70686,0.0196254,0.0352361,0,0,-1,474.925,-1181.25,90,4016
6.48961,0.000604104,0.0312572,0,0,-1,630,-1257.45,90,4017
6.54623,0.000604104,0.0319404,0,0,-1,553.797,-1257.45,90,4018
6.57877,0.0205091,0.0319286,0,0,-1,630,-1181.25,90,4019
6.48704,0,0.0312327,0,0,-1,630,-1260,90,4020
6.54365,0,0.0319159,0,0,-1,553.801,-1260,90,4021
6.64028,0.0200282,0.0333138,0,0,-1,553.697,-1181.25,90,4022
6.42871,0.000593395,0.0289691,0,0,-1,708.75,-1257.45,90,4023
6.48763,0.000593395,0.0311915,0,0,-1,632.548,-1257.45,90,4024
6.51652,0.0196753,0.0303316,0,0,-1,708.75,-1181.25,90,4025
6.42616,0,0.0289255,0,0,-1,708.75,-1260,90,4026
6.48508,0,0.0311479,0,0,-1,632.551,-1260,90,4027
6.57685,0.0204986,0.031865,0,0,-1,632.467,-1181.25,90,4028
6.37573,0.00058996,0.0291614,0,0,-1,787.5,-1257.45,90,4029
6.42684,0.00058996,0.0289221,0,0,-1,711.299,-1257.45,90,4030
6.45851,0.0191379,0.0294925,0,0,-1,787.5,-1181.25,90,4031
6.37335,0,0.0291483,0,0,-1,787.5,-1260,90,4032
6.42446,0,0.028909,0,0,-1,711.301,-1260,90,4033
6.5147,0.0196718,0.0302858,0,0,-1,711.234,-1181.25,90,4034
6.31868,0.000560573,0.0264717,0,0,-1,866.25,-1257.45,90,4035
6.37389,0.000560573,0.0291014,0,0,-1,790.049,-1257.45,90,4036
6.40163,0.0177775,0.0279478,0,0,-1,866.25,-1181.25,90,4037
6.31627,0,0.0264246,0,0,-1,866.25,-1260,90,4038
6.37149,0,0.0290543,0,0,-1,790.051,-1260,90,4039
6.4567,0.0191089,0.0294337,0,0,-1,789.999,-1181.25,90,4040
6.27212,0.000544584,0.0274776,0,0,-1,945,-1257.45,90,4041
6.31697,0.000544584,0.026434,0,0,-1,868.8,-1257.45,90,4042
6.34933,0.0169774,0.0273451,0,0,-1,945,-1181.25,90,4043
6.26992,0,0.0274803,0,0,-1,945,-1260,90,4044
6.31476,0,0.0264368,0,0,-1,868.801,-1260,90,4045
6.39994,0.0177616,0.0279107,0,0,-1,868.762,-1181.25,90,4046
6.21792,0.000513658,0.0239775,0,0,-1,1023.75,-1257.45,90,4047
6.27042,0.000513658,0.0274135,0,0,-1,947.55,-1257.45,90,4048
6.29775,0.015692,0.0256243,0,0,-1,1023.75,-1181.25,90,4049
6.21561,0,0.0239224,0,0,-1,1023.75,-1260,90,4050
6.26811,0,0.0273583,0,0,-1,947.551,-1260,90,4051
6.34764,0.0169467,0.0272816,0,0,-1,947.523,-1181.25,90,4052
6.17874,0.000497208,0.0249556,0,0,-1,1102.5,-1257.45,90,4053
6.21637,0.000497208,0.0239335,0,0,-1,1026.3,-1257.45,90,4054
6.25085,0.0150132,0.0247645,0,0,-1,1102.5,-1181.25,90,4055
6.1767,0,0.0249611,0,0,-1,1102.5,-1260,90,4056
6.21433,0,0.023939,0,0,-1,1026.3,-1260,90,4057
6.29621,0.0156757,0.0255807,0,0,-1,1026.28,-1181.25,90,4058
6.12681,0.000476722,0.0206578,0,0,-1,1181.25,-1257.45,90,4059
6.17711,0.000476722,0.0248409,0,0,-1,1105.05,-1257.45,90,4060
6.20298,0.0142459,0.0214012,0,0,-1,1181.25,-1181.25,90,4061
6.12462,0,0.0206306,0,0,-1,1181.25,-1260,90,4062
6.17492,0,0.0248137,0,0,-1,1105.05,-1260,90,4063
6.24923,0.0149928,0.0246503,0,0,-1,1105.04,-1181.25,90,4064
6.08868,0.000461943,0.0157559,0,0,-1,1260,-1257.45,90,4065
6.12541,0.000461943,0.0205124,0,0,-1,1183.8,-1257.45,90,4066
6.16089,0.0137756,0.0158109,0,0,-1,1260,-1181.25,90,4067
6.08665,0,0.0157506,0,0,-1,1260,-1260,90,4068
6.12338,0,0.0205072,0,0,-1,1183.8,-1260,90,4069
6.20158,0.0142311,0.0212562,0,0,-1,1183.79,-1181.25,90,4070
8.09644,0.00802643,0.25081,0,0,-1,-1181.25,-1178.71,90,4071
8.00168,-2.70E-06,0.00682477,0,0,-1,-1257.45,-1178.7,90,4072
8.09597,-0.00122141,0.252691,0,0,-1,-1181.25,-1102.5,90,4073
8.00168,-2.70E-06,0.00682477,0,0,-1,-1257.45,-1102.5,90,4074
7.99951,0,0,0,0,-1,-1260,-1178.7,90,4075
7.99951,0,0,0,0,-1,-1260,-1102.5,90,4076
8.34932,0.0212938,0.314471,0,0,-1,-1102.5,-1178.71,90,4077
8.10144,0.007871,0.252954,0,0,-1,-1178.71,-1178.71,90,4078
8.29453,-0.00735171,0.311072,0,0,-1,-1102.5,-1102.5,90,4079
8.10095,-0.00137652,0.254829,0,0,-1,-1178.71,-1102.5,90,4080
8.44723,0.00765229,0.314326,0,0,-1,-1023.75,-1178.72,90,4081
8.35219,0.0211043,0.314886,0,0,-1,-1099.96,-1178.71,90,4082
8.38214,-0.0127907,0.308842,0,0,-1,-1023.75,-1102.5,90,4083
8.29738,-0.00754046,0.311486,0,0,-1,-1099.98,-1102.5,90,4084
8.40001,0.00931322,0.275683,0,0,-1,-945,-1178.73,90,4085
8.45065,0.00764762,0.313908,0,0,-1,-1021.22,-1178.72,90,4086
8.36197,-0.00972368,0.27279,0,0,-1,-945,-1102.5,90,4087
8.38553,-0.0127955,0.308428,0,0,-1,-1021.24,-1102.5,90,4088
8.26179,-0.00187868,0.233306,0,0,-1,-866.25,-1178.74,90,4089
8.4004,0.00916298,0.274932,0,0,-1,-942.48,-1178.73,90,4090
8.2405,-0.0142175,0.230113,0,0,-1,-866.25,-1102.5,90,4091
8.36237,-0.00987234,0.272048,0,0,-1,-942.51,-1102.5,90,4092
8.1131,-0.0047502,0.198442,0,0,-1,-787.5,-1178.75,90,4093
8.26086,-0.00189397,0.232524,0,0,-1,-863.741,-1178.74,90,4094
8.11105,-0.0157545,0.197998,0,0,-1,-787.5,-1102.5,90,4095
8.23958,-0.0142327,0.229344,0,0,-1,-863.783,-1102.5,90,4096
7.96435,-0.0104416,0.16925,0,0,-1,-708.75,-1178.77,90,4097
8.11096,-0.00489821,0.197592,0,0,-1,-785.005,-1178.75,90,4098
7.97366,-0.0212303,0.168897,0,0,-1,-708.75,-1102.5,90,4099
8.10896,-0.0158994,0.197168,0,0,-1,-785.06,-1102.5,90,4100
7.82877,-0.0130881,0.146373,0,0,-1,-630,-1178.79,90,4101
7.96194,-0.0105415,0.16856,0,0,-1,-706.271,-1178.77,90,4102
7.84742,-0.0250684,0.147244,0,0,-1,-630,-1102.5,90,4103
7.97132,-0.0213275,0.168228,0,0,-1,-706.343,-1102.5,90,4104
7.70564,-0.0160844,0.127517,0,0,-1,-551.25,-1178.81,90,4105
7.82624,-0.0132175,0.14574,0,0,-1,-627.539,-1178.79,90,4106
7.73111,-0.029543,0.128442,0,0,-1,-551.25,-1102.5,90,4107
7.84498,-0.0251933,0.146635,0,0,-1,-627.632,-1102.5,90,4108
7.59658,-0.0175655,0.112293,0,0,-1,-472.5,-1178.83,90,4109
7.70323,-0.0161745,0.127004,0,0,-1,-548.81,-1178.81,90,4110
7.62759,-0.0325779,0.113717,0,0,-1,-472.5,-1102.5,90,4111
7.72881,-0.0296292,0.127954,0,0,-1,-548.926,-1102.5,90,4112
7.49892,-0.0185048,0.0994823,0,0,-1,-393.75,-1178.85,90,4113
7.5943,-0.0176202,0.111839,0,0,-1,-470.083,-1178.83,90,4114
7.53462,-0.0341814,0.100904,0,0,-1,-393.75,-1102.5,90,4115
7.62545,-0.0326298,0.113289,0,0,-1,-470.224,-1102.5,90,4116
7.41166,-0.0179461,0.0888303,0,0,-1,-315,-1178.88,90,4117
7.49682,-0.0184995,0.0990996,0,0,-1,-391.357,-1178.86,90,4118
7.45133,-0.0335836,0.0902597,0,0,-1,-315,-1102.5,90,4119
7.53266,-0.0341768,0.100548,0,0,-1,-391.524,-1102.5,90,4120
7.33205,-0.0164615,0.0794653,0,0,-1,-236.25,-1178.9,90,4121
7.4097,-0.0178759,0.0884908,0,0,-1,-312.629,-1178.88,90,4122
7.37516,-0.0304757,0.0808434,0,0,-1,-236.25,-1102.5,90,4123
7.44953,-0.0335196,0.0899481,0,0,-1,-312.824,-1102.5,90,4124
7.25809,-0.0133728,0.071472,0,0,-1,-157.5,-1178.91,90,4125
7.33019,-0.0163199,0.0791644,0,0,-1,-233.9,-1178.9,90,4126
7.30411,-0.0247246,0.072518,0,0,-1,-157.5,-1102.5,90,4127
7.37347,-0.0303474,0.0805704,0,0,-1,-234.118,-1102.5,90,4128
7.18798,-0.00964497,0.0644261,0,0,-1,-78.75,-1178.93,90,4129
7.25629,-0.013169,0.0712132,0,0,-1,-155.166,-1178.92,90,4130
7.23611,-0.0166341,0.0653949,0,0,-1,-78.75,-1102.5,90,4131
7.3025,-0.0245416,0.0722856,0,0,-1,-155.404,-1102.5,90,4132
7.11935,-0.00443422,0.0579773,0,0,-1,0,-1178.93,90,4133
7.18618,-0.00938962,0.0641735,0,0,-1,-76.4258,-1178.93,90,4134
7.16888,-0.00662518,0.0583832,0,0,-1,0,-1102.5,90,4135
7.2345,-0.0164063,0.0651695,0,0,-1,-76.6764,-1102.5,90,4136
7.05173,0.000296665,0.0528266,0,0,-1,78.75,-1178.93,90,4137
7.11755,-0.00415395,0.0577887,0,0,-1,2.32111,-1178.93,90,4138
7.10197,0.00402891,0.0533184,0,0,-1,78.75,-1102.5,90,4139
7.16728,-0.0063757,0.0582154,0,0,-1,2.06605,-1102.5,90,4140
6.98361,0.00623523,0.0476502,0,0,-1,157.5,-1178.91,90,4141
7.04986,0.000593078,0.0526128,0,0,-1,81.0754,-1178.92,90,4142
7.03347,0.015234,0.0474098,0,0,-1,157.5,-1102.5,90,4143
7.1003,0.00429334,0.0531276,0,0,-1,80.8248,-1102.5,90,4144
6.9151,0.0102775,0.0440072,0,0,-1,236.25,-1178.9,90,4145
6.9817,0.00649395,0.0475194,0,0,-1,159.837,-1178.91,90,4146
6.96433,0.0244738,0.0440759,0,0,-1,236.25,-1102.5,90,4147
7.03176,0.0154663,0.0472923,0,0,-1,159.599,-1102.5,90,4148
6.84648,0.0151638,0.0402491,0,0,-1,315,-1178.88,90,4149
6.91314,0.0105296,0.0438439,0,0,-1,238.603,-1178.9,90,4150
6.89431,0.0333508,0.039712,0,0,-1,315,-1102.5,90,4151
6.96255,0.0247022,0.0439277,0,0,-1,238.385,-1102.5,90,4152
6.77757,0.0174431,0.0376314,0,0,-1,393.75,-1178.85,90,4153
6.84447,0.0153289,0.0401553,0,0,-1,317.374,-1178.88,90,4154
6.82381,0.0385323,0.0374093,0,0,-1,393.75,-1102.5,90,4155
6.89246,0.033502,0.0396259,0,0,-1,317.18,-1102.5,90,4156
6.71023,0.0202125,0.0352998,0,0,-1,472.5,-1178.83,90,4157
6.77557,0.0175894,0.0375275,0,0,-1,396.147,-1178.85,90,4158
6.75521,0.0429189,0.0348901,0,0,-1,472.5,-1102.5,90,4159
6.82196,0.0386679,0.0373126,0,0,-1,395.98,-1102.5,90,4160
6.64355,0.020646,0.0333653,0,0,-1,551.25,-1178.81,90,4161
6.70818,0.0202665,0.0352208,0,0,-1,474.921,-1178.83,90,4162
6.68629,0.0437334,0.0328962,0,0,-1,551.25,-1102.5,90,4163
6.75329,0.0429693,0.0348157,0,0,-1,474.78,-1102.5,90,4164
6.58011,0.0211737,0.0319268,0,0,-1,630,-1178.79,90,4165
6.64161,0.0206876,0.0333122,0,0,-1,553.693,-1178.81,90,4166
6.62223,0.0441663,0.0319321,0,0,-1,630,-1102.5,90,4167
6.68445,0.0437725,0.0328456,0,0,-1,553.578,-1102.5,90,4168
6.51779,0.0203394,0.0303233,0,0,-1,708.75,-1178.77,90,4169
6.57812,0.0211582,0.0318568,0,0,-1,632.464,-1178.79,90,4170
6.55758,0.0425992,0.0300913,0,0,-1,708.75,-1102.5,90,4171
6.62031,0.0441511,0.0318647,0,0,-1,632.372,-1102.5,90,4172
6.45982,0.0197798,0.0295074,0,0,-1,787.5,-1178.75,90,4173
6.516,0.02031,0.0303006,0,0,-1,711.232,-1178.77,90,4174
6.50016,0.0406509,0.0299963,0,0,-1,787.5,-1102.5,90,4175
6.55584,0.0425702,0.0300693,0,0,-1,711.16,-1102.5,90,4176
6.40286,0.0184005,0.0279408,0,0,-1,866.25,-1178.74,90,4177
6.45792,0.0197289,0.0294267,0,0,-1,789.998,-1178.75,90,4178
6.44073,0.0381291,0.0277347,0,0,-1,866.25,-1102.5,90,4179
6.49831,0.0406009,0.0299174,0,0,-1,789.942,-1102.5,90,4180
6.35063,0.017571,0.0273752,0,0,-1,945,-1178.73,90,4181
6.40124,0.0183528,0.0279406,0,0,-1,868.761,-1178.74,90,4182
6.39021,0.0358733,0.0282607,0,0,-1,945,-1102.5,90,4183
6.43914,0.038082,0.0277345,0,0,-1,868.72,-1102.5,90,4184
6.29893,0.0162609,0.0256152,0,0,-1,1023.75,-1178.72,90,4185
6.34882,0.0175137,0.0272725,0,0,-1,947.522,-1178.73,90,4186
6.33504,0.0334786,0.0253565,0,0,-1,1023.75,-1102.5,90,4187
6.38842,0.0358166,0.0281593,0,0,-1,947.492,-1102.5,90,4188
6.25214,0.0155582,0.0247922,0,0,-1,1102.5,-1178.71,90,4189
6.2975,0.0162192,0.0256083,0,0,-1,1026.28,-1178.72,90,4190
6.29109,0.0317198,0.0255679,0,0,-1,1102.5,-1102.5,90,4191
6.33362,0.033437,0.0253497,0,0,-1,1026.26,-1102.5,90,4192
6.20416,0.0147682,0.0214075,0,0,-1,1181.25,-1178.71,90,4193
6.25041,0.0155138,0.0246566,0,0,-1,1105.04,-1178.71,90,4194
6.24012,0.0300091,0.0216033,0,0,-1,1181.25,-1102.5,90,4195
6.28938,0.0316754,0.025433,0,0,-1,1105.03,-1102.5,90,4196
6.16211,0.0142917,0.0158225,0,0,-1,1260,-1178.7,90,4197
6.2028,0.0147461,0.0212678,0,0,-1,1183.79,-1178.71,90,4198
6.19866,0.0291345,0.0160622,0,0,-1,1260,-1102.5,90,4199
6.23876,0.0299869,0.0214639,0,0,-1,1183.79,-1102.5,90,4200
8.09583,-0.00138785,0.252516,0,0,-1,-1181.25,-1099.96,90,4201
8.00154,-0.00016992,0.00664774,0,0,-1,-1257.45,-1099.95,90,4202
8.09761,-0.00353568,0.250052,0,0,-1,-1181.25,-1023.75,90,4203
8.00154,-0.00016992,0.00664774,0,0,-1,-1257.45,-1023.75,90,4204
7.99951,0,0,0,0,-1,-1260,-1099.95,90,4205
7.99951,0,0,0,0,-1,-1260,-1023.75,90,4206
8.29479,-0.00736077,0.310887,0,0,-1,-1102.5,-1099.98,90,4207
8.10121,-0.00138557,0.254642,0,0,-1,-1178.71,-1099.96,90,4208
8.31658,-0.00371291,0.311422,0,0,-1,-1102.5,-1023.75,90,4209
8.10298,-0.00353343,0.252172,0,0,-1,-1178.72,-1023.75,90,4210
8.38245,-0.0127774,0.308672,0,0,-1,-1023.75,-1099.99,90,4211
8.2977,-0.00752698,0.311315,0,0,-1,-1099.98,-1099.98,90,4212
8.39009,-0.0081767,0.310125,0,0,-1,-1023.75,-1023.75,90,4213
8.31947,-0.0038781,0.311849,0,0,-1,-1099.99,-1023.75,90,4214
8.36217,-0.00978942,0.272617,0,0,-1,-945,-1100.01,90,4215
8.38573,-0.0128618,0.308254,0,0,-1,-1021.24,-1099.99,90,4216
8.36079,-0.0129441,0.27199,0,0,-1,-945,-1023.75,90,4217
8.39334,-0.00826024,0.309711,0,0,-1,-1021.27,-1023.75,90,4218
8.2403,-0.0144718,0.23001,0,0,-1,-866.25,-1100.03,90,4219
8.36217,-0.0101287,0.271945,0,0,-1,-942.512,-1100.01,90,4220
8.22942,-0.0242965,0.229029,0,0,-1,-866.25,-1023.75,90,4221
8.36079,-0.0132787,0.271329,0,0,-1,-942.547,-1023.75,90,4222
8.11084,-0.0161463,0.197922,0,0,-1,-787.5,-1100.06,90,4223
8.23937,-0.0146287,0.229268,0,0,-1,-863.785,-1100.04,90,4224
8.10232,-0.030273,0.196959,0,0,-1,-787.5,-1023.75,90,4225
8.22851,-0.0244506,0.228302,0,0,-1,-863.835,-1023.75,90,4226
7.97332,-0.0217465,0.168849,0,0,-1,-708.75,-1100.1,90,4227
8.10862,-0.0164221,0.197121,0,0,-1,-785.064,-1100.06,90,4228
7.96276,-0.0393022,0.167991,0,0,-1,-708.75,-1023.75,90,4229
8.10016,-0.0305416,0.196179,0,0,-1,-785.131,-1023.75,90,4230
7.84714,-0.0256442,0.147212,0,0,-1,-630,-1100.13,90,4231
7.97104,-0.0219121,0.168196,0,0,-1,-706.348,-1100.1,90,4232
7.83904,-0.0451507,0.146693,0,0,-1,-630,-1023.75,90,4233
7.96055,-0.0394621,0.167362,0,0,-1,-706.437,-1023.75,90,4234
7.73085,-0.0301897,0.128429,0,0,-1,-551.25,-1100.18,90,4235
7.84474,-0.0258514,0.146622,0,0,-1,-627.637,-1100.14,90,4236
7.72447,-0.0521975,0.128245,0,0,-1,-551.25,-1023.75,90,4237
7.83676,-0.0453485,0.146132,0,0,-1,-627.753,-1023.75,90,4238
7.62742,-0.0332486,0.113716,0,0,-1,-472.5,-1100.23,90,4239
7.72865,-0.0303132,0.127953,0,0,-1,-548.933,-1100.18,90,4240
7.62408,-0.0564692,0.113849,0,0,-1,-472.5,-1023.75,90,4241
7.7224,-0.052314,0.127799,0,0,-1,-549.079,-1023.75,90,4242
7.53454,-0.034866,0.100914,0,0,-1,-393.75,-1100.28,90,4243
7.62538,-0.0333292,0.1133,0,0,-1,-470.232,-1100.23,90,4244
7.53459,-0.0590005,0.10132,0,0,-1,-393.75,-1023.75,90,4245
7.62221,-0.0565442,0.113467,0,0,-1,-470.414,-1023.75,90,4246
7.45136,-0.0342369,0.0902756,0,0,-1,-315,-1100.33,90,4247
7.5327,-0.0348445,0.100566,0,0,-1,-391.533,-1100.28,90,4248
7.4554,-0.0575572,0.0908562,0,0,-1,-315,-1023.75,90,4249
7.53294,-0.058982,0.101007,0,0,-1,-391.754,-1023.75,90,4250
7.37529,-0.0310678,0.0808572,0,0,-1,-236.25,-1100.38,90,4251
7.44968,-0.0341241,0.0899634,0,0,-1,-312.834,-1100.33,90,4252
7.38336,-0.0523227,0.0813506,0,0,-1,-236.25,-1023.75,90,4253
7.45391,-0.0574587,0.0905814,0,0,-1,-313.094,-1023.75,90,4254
7.30435,-0.0252155,0.072536,0,0,-1,-157.5,-1100.41,90,4255
7.37372,-0.0308474,0.0805899,0,0,-1,-234.129,-1100.38,90,4256
7.31645,-0.0425212,0.0731489,0,0,-1,-157.5,-1023.75,90,4257
7.38201,-0.0521336,0.0811207,0,0,-1,-234.425,-1023.75,90,4258
7.23643,-0.0169993,0.0653929,0,0,-1,-78.75,-1100.44,90,4259
7.30283,-0.024912,0.0722846,0,0,-1,-155.415,-1100.42,90,4260
7.25186,-0.0291177,0.0653483,0,0,-1,-78.75,-1023.75,90,4261
7.31517,-0.0422654,0.0729369,0,0,-1,-155.741,-1023.75,90,4262
